# One row per (organisation, gene) from the organisation sources, deduplicated on normalised website host.
# status=candidate throughout: nothing here has been reviewed, and curated/organizations.csv is untouched.
org_name,symbol,hgnc_id,url,country,org_type,registry_platform,coalitions,source_files,status
SCN1A Gain of Function,SCN1A,HGNC:10585,,,,,,sources/ren_members/ren_members.csv,candidate
SCN2A Asia Pacific,SCN2A,HGNC:10588,,,,,,sources/ren_members/ren_members.csv,candidate
SCN2A Australia,SCN2A,HGNC:10588,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SCN2A Europe,SCN2A,HGNC:10588,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SCN2A Foundation,SCN2A,HGNC:10588,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv;sources/ren_members/ren_members.csv,candidate
SCN2A Related Disorders,SCN2A,HGNC:10588,,,,,,fda_pfdd.csv,candidate
SCN2A registry (Citizen Health),SCN2A,HGNC:10588,https://www.citizen.health/ai-advocate/familiescn2a-foundation,,,,,citizen_registry.csv,candidate
SCN3A Family network,SCN3A,HGNC:10590,https://scn3afoundation.org/ (verify),,family group,REDCap,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SCN8A Alliance,SCN8A,HGNC:10596,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SCN8A registry (Citizen Health),SCN8A,HGNC:10596,https://www.citizen.health/ai-advocate/tcsf,,,,,citizen_registry.csv,candidate
SDS registry (Citizen Health),SDS,,https://www.citizen.health/ai-advocate/sds,,,,,citizen_registry.csv,candidate
SELENON-Related Myopathy registry (Citizen Health),SELENON,HGNC:15999,https://www.citizen.health/ai-advocate/giving-strength,,,,,citizen_registry.csv,candidate
SETBP1 Society,SETBP1,HGNC:15573,https://www.setbp1.org/,United States of America,foundation,,,everycure_rdnp.csv;sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SETD1B Research Foundation,SETD1B,HGNC:29187,,,,,,sources/ren_members/ren_members.csv,candidate
SKS Awareness,MTOR,HGNC:3942,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SLC13A5 registry (Citizen Health),SLC13A5,HGNC:23089,https://www.citizen.health/ai-advocate/trf,,,,,citizen_registry.csv,candidate
SLC6A1 Connect,SLC6A1,HGNC:11042,,,,,,sources/ren_members/ren_members.csv,candidate
SLC6A1 Connect,SLC6A1,HGNC:11042,https://slc6a1connect.org/,United States of America,foundation,,,everycure_rdnp.csv;rela_2019.csv;sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SLC6A1 registry (Citizen Health),SLC6A1,HGNC:11042,https://www.citizen.health/ai-advocate/slc6a1,,,,,citizen_registry.csv,candidate
SMC1A Foundation,SMC1A,HGNC:11111,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv;sources/ren_members/ren_members.csv,candidate
SMC1A Foundation - SMC1A Loss-of-function Epilepsy,SMC1A,HGNC:11111,https://smc1a-epilepsy.org/,United States of America,foundation,,,everycure_rdnp.csv;sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SMC1A registry (Citizen Health),SMC1A,HGNC:11111,https://www.citizen.health/ai-advocate/smc1a,,,,,citizen_registry.csv,candidate
SNAP25,SNAP25,HGNC:11132,,,,,,sources/ren_members/ren_members.csv,candidate
SPG15 Research Foundation - SPG15,SPG15,,https://www.spg15researchfoundation.org/,United States of America,foundation,,,everycure_rdnp.csv,candidate
SPG50 registry (Citizen Health),SPG50,,https://www.citizen.health/ai-advocate/curespg50,,,,,citizen_registry.csv,candidate
SPTAN1 Foundation,SPTAN1,HGNC:11273,,,foundation,Citizen,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SPTBN1 registry (Citizen Health),SPTBN1,HGNC:11275,https://www.citizen.health/ai-advocate/sptbn1,,,,,citizen_registry.csv,candidate
SSADH Association,ALDH5A1,HGNC:408,,,,,,sources/ren_members/ren_members.csv,candidate
STAG1 Gene Foundation,STAG1,HGNC:11354,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
STXBP1 Foundation,STXBP1,HGNC:11444,,,,,,fda_pfdd.csv;sources/ren_members/ren_members.csv,candidate
STXBP1 Foundation,STXBP1,HGNC:11444,https://www.stxbp1disorders.org/,United States of America,foundation,,,everycure_rdnp.csv;sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
STXBP1 registry (Citizen Health),STXBP1,HGNC:11444,https://www.citizen.health/ai-advocate/stxbp1-foundation,,,,,citizen_registry.csv,candidate
SYNGAP1 Foundation,SYNGAP1,HGNC:11497,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SYNGAP1 registry (Citizen Health),SYNGAP1,HGNC:11497,https://www.citizen.health/ai-advocate/syngap1,,,,,citizen_registry.csv,candidate
SYNGAP1 Foundation,SYNGAP1,HGNC:11497,,,,,,fda_pfdd.csv,candidate
SZT2 family network,SZT2,HGNC:29040,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Scarlett's GABRA1 Village,GABRA1,HGNC:4075,,,,,,sources/ren_members/ren_members.csv,candidate
Setd1b Family Network,SETD1B,HGNC:29187,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Foundation,JARID2,HGNC:6196,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight,ACTB,HGNC:132,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight,ARHGEF9,HGNC:14561,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight,JARID2,HGNC:6196,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight,KMT5B,HGNC:24283,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight ACTL6B Facebook community,ACTL6B,HGNC:160,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight ARX Facebook community,ARX,HGNC:18060,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight CIC Facebook community,CIC,HGNC:14214,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Community,ASH1L,HGNC:19088,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Community (2),CNOT3,HGNC:7879,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Community (3),CREBBP,HGNC:2348,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Community (4),MYT1L,HGNC:7623,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Community (5),SETD5,HGNC:25566,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Community (6),SMARCC2,HGNC:11105,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Community - NAA15 Facebook group,NAA15,HGNC:30782,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Community - RERE Facebook Group,RERE,HGNC:9965,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight Facebook group,FOXP1,HGNC:3823,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight KCNB1 Facebook community,KCNB1,HGNC:6231,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight NCKAP1 Facebook community,NCKAP1,HGNC:7666,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight TLK2 Facebook community,TLK2,HGNC:11842,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight TRIO Facebook community,TRIO,HGNC:12303,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Simons Searchlight UPF3B Facebook community,UPF3B,HGNC:20439,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Smith-Kingsmore Syndrome Foundation,MTOR,HGNC:3942,https://smithkingsmoresyndrome.com/,,foundation,REDCap,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Snap25 Foundation,SNAP25,HGNC:11132,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Sodium Channel Coalition,SCN3A,HGNC:10590,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Sodium Channel Coalition partner,SCN1B,HGNC:10586,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Sodium Channel Coalition partner,SCN3A,HGNC:10590,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Some shared infrastructure with ATP1A3 communities,ATP1A2,HGNC:800,,,foundation,REDCap,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Some shared infrastructure with KCNT1 community,KCNT2,HGNC:18866,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Spinocerebellar Ataxia Type 3 (SCA3),SCA3,,,,,,,fda_pfdd.csv,candidate
Stand by Eli Foundation,IRF2BPL,HGNC:14282,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Stargardt Disease (STGD1),STGD1,,,,,,,fda_pfdd.csv,candidate
Struggle Against Muscular Dystrophy LAMA2/UK,LAMA2,HGNC:6482,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Support ARG1-D,ARG1,HGNC:663,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SynGAP Research Fund,SYNGAP1,HGNC:11497,https://www.syngapresearchfund.com,US,foundation,,REN,rela_2019.csv;sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
SynGap Research Fund - SynGap,SYNGAP1,HGNC:11497,https://www.syngapresearchfund.org/,United States of America,foundation,,,everycure_rdnp.csv,candidate
Syngap Research Fund,SYNGAP1,HGNC:11497,,,,,,sources/ren_members/ren_members.csv,candidate
TANC2 - Private Facebook group,TANC2,HGNC:30212,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TANC2 Facebook group,TANC2,HGNC:30212,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TANGO2 Research Foundation,TANGO2,HGNC:25439,https://tango2research.org/,United States of America,foundation,,,everycure_rdnp.csv;sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TAOK1 Facebook group,TAOK1,HGNC:29259,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TBC1D24 Foundation,TBC1D24,HGNC:29203,,,,,,sources/ren_members/ren_members.csv,candidate
TBC1D24 Foundation,TBC1D24,HGNC:29203,https://www.tbc1d24foundation.com/,,foundation,Foundation-hosted,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TBCD Foundation,TBCD,HGNC:11581,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TBCD registry (Citizen Health),TBCD,HGNC:11581,https://www.citizen.health/ai-advocate/landon-a-cure-foundation,,,,,citizen_registry.csv,candidate
TBCK registry (Citizen Health),TBCK,HGNC:28261,https://www.citizen.health/ai-advocate/tbck,,,,,citizen_registry.csv,candidate
TBRS registry (Citizen Health),TBRS,,https://www.citizen.health/ai-advocate/tbrs,,,,,citizen_registry.csv,candidate
TESS Research Foundation (SLC13A5),SLC13A5,HGNC:23089,,,,,,sources/ren_members/ren_members.csv,candidate
THG1L Support Group,THG1L,HGNC:26053,,,,,,sources/ren_members/ren_members.csv,candidate
TRIO Family Foundation,TRIO,HGNC:12303,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TRND registry (Citizen Health),TRND,,https://www.citizen.health/ai-advocate/trnd-network,,,,,citizen_registry.csv,candidate
TS Alliance,TSC1,HGNC:12362,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TS Alliance,TSC2,HGNC:12363,,,foundation,REDCap,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TSC Alliance (US),TSC1,HGNC:12362,https://www.tscalliance.org,,foundation,REDCap,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TTN (titin) registry (Citizen Health),TTN,HGNC:12403,https://www.citizen.health/ai-advocate/team-titin,,,,,citizen_registry.csv,candidate
TUBB3 Foundation,TUBB3,HGNC:20772,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
TUBB3 Foundation,TUBB3,HGNC:20772,https://tubb3foundation.org/,United States of America,foundation,,,everycure_rdnp.csv,candidate
Tatton Brown Rahman Syndrome (TBRS) Community (DNMT3A gene variations),DNMT3A,HGNC:2978,,,,,,sources/ren_members/ren_members.csv,candidate
Taylor's Tale,PPT1,HGNC:9325,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Temple-Baraitser Syndrome family network,KCNH1,HGNC:6250,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tess Foundation,TBCK,HGNC:28261,https://www.curetbck.org/,,foundation,REDCap,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tess Research Foundation,SLC13A5,HGNC:23089,https://www.tessresearch.org/,United States of America,foundation,,,everycure_rdnp.csv;sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
The Baker-Gordon Syndrome Foundation (SYT1)(NEW 2024),SYT1,HGNC:11509,,,,,,sources/ren_members/ren_members.csv,candidate
The Bow Foundation,GNAO1,HGNC:4389,https://gnao1.org/,United States of America,foundation,,,everycure_rdnp.csv;rela_2019.csv;sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
The Bow Foundation (GNAO1),GNAO1,HGNC:4389,,,,,,sources/ren_members/ren_members.csv,candidate
The Brave Foundation,CASK,HGNC:1497,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
The Cute Syndrome,SCN8A,HGNC:10596,https://www.thecutesyndrome.com,US,foundation,,REN,rela_2019.csv,candidate
The Cute Syndrome Foundation,SCN8A,HGNC:10596,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv;sources/ren_members/ren_members.csv,candidate
The DAND Alliance (DEAF1-Associated Neurodevelopmental Disorders (DAND): the Vulto-van Silfhout-de Vries Syndrome (VSVS) and NEDHELS Syndrome),DEAF1,HGNC:14677,,,,,,sources/ren_members/ren_members.csv,candidate
The DDX3X Foundation,DDX3X,HGNC:2745,,,,,,sources/ren_members/ren_members.csv,candidate
The DESSH Foundation (WAC gene / DeSanto-Shinawi Syndrome),WAC,HGNC:17327,,,,,,sources/ren_members/ren_members.csv,candidate
The DNM1L Foundation,DNM1L,HGNC:2973,,,,,,sources/ren_members/ren_members.csv,candidate
The Dravet Syndrome Foundation,SCN1A,HGNC:10585,,,,,,fda_pfdd.csv,candidate
The Global Foundation for Peroxisomal Disorders,PEX1,HGNC:8850,,,,,,sources/ren_members/ren_members.csv,candidate
The Global Foundation for Peroxisomal Disorders,PEX26,HGNC:22965,,,,,,sources/ren_members/ren_members.csv,candidate
The Global Foundation for Peroxisomal Disorders,PEX6,HGNC:8859,,,,,,sources/ren_members/ren_members.csv,candidate
The Global Foundation for Peroxisomal Disorders (GFPD),ACOX1,HGNC:119,,,,,,fda_pfdd.csv,candidate
The KCNC1 Foundation,KCNC1,HGNC:6233,,,,,,sources/ren_members/ren_members.csv,candidate
The MANDKind Foundation,NEXMIF,HGNC:29433,,,,,,sources/ren_members/ren_members.csv,candidate
The Rory Belle Foundation,DEAF1,HGNC:14677,,,,,,sources/ren_members/ren_members.csv,candidate
The Rory Belle Foundation,NARS1,HGNC:7643,https://www.rorybelle.org,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
The SPATA Foundation,SPATA5,,,,,,,sources/ren_members/ren_members.csv,candidate
The Schinzel-Giedion Syndrome Foundation,SETBP1,HGNC:15573,,,,,,sources/ren_members/ren_members.csv,candidate
The Sturge-Weber Foundation (GNAQ),GNAQ,HGNC:4390,,,,,,sources/ren_members/ren_members.csv,candidate
The TBCK Foundation,TBCK,HGNC:28261,https://tbckfoundation.com/,United States of America,foundation,,,everycure_rdnp.csv;rela_2019.csv,candidate
The TBCK Foundation,TBCK,HGNC:28261,,,,,,sources/ren_members/ren_members.csv,candidate
The UGDH Foundation,UGDH,HGNC:12525,,,,,,sources/ren_members/ren_members.csv,candidate
The Yaya Foundation for 4H Leukodystrophy,POLR3,,https://yayafoundation4hl.org/,United States of America,foundation,,,everycure_rdnp.csv,candidate
Timothy Syndrome Alliance,CACNA1C,HGNC:1390,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Together for the research on PCDH19,PCDH19,HGNC:14270,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tom Wahlig Stiftung,AP4B1,HGNC:572,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tom Wahlig Stiftung,AP4M1,HGNC:574,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tough Genes,IRF2BPL,HGNC:14282,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tuberous Sclerosis Alliance,TSC1,HGNC:12362,http://tsalliance.org/,,,,,registries_2020.csv;rela_2019.csv,candidate
Tuberous Sclerosis Alliance,TSC1,HGNC:12362,,,,,,fda_pfdd.csv,candidate
Tuberous Sclerosis Alliance,TSC2,HGNC:12363,http://tsalliance.org/,,,,,registries_2020.csv;rela_2019.csv,candidate
Tuberous Sclerosis Alliance,TSC2,HGNC:12363,,,,,,fda_pfdd.csv,candidate
Tuberous Sclerosis Association (UK),TSC1,HGNC:12362,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tuberous Sclerosis Association (UK),TSC2,HGNC:12363,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tuberous Sclerosis Australia,TSC1,HGNC:12362,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Tuberous Sclerosis Complex (TSC) Alliance,TSC1,HGNC:12362,,,,,,sources/ren_members/ren_members.csv,candidate
Tuberous Sclerosis Complex (TSC) Alliance,TSC2,HGNC:12363,,,,,,sources/ren_members/ren_members.csv,candidate
Tyler’s Hope for a Dystonia Cure,DYT1,,http://www.tylershope.org/,United States of America,foundation,,,everycure_rdnp.csv,candidate
UBA5 Foundation,UBA5,HGNC:23230,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
UGDH Foundation,UGDH,HGNC:12525,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
UGDH Italia,UGDH,HGNC:12525,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
UK MPS Society,FUCA1,HGNC:4006,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
UNC80 Foundation,UNC80,HGNC:26582,https://fundacionlibellas.org/,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
US MEF2C Foundation,MEF2C,HGNC:6996,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv;sources/ren_members/ren_members.csv,candidate
USP7 Families,USP7,HGNC:12630,https://www.usp7.org/,United States of America,foundation,,,everycure_rdnp.csv,candidate
Unione Italiana Nexmif,NEXMIF,HGNC:29433,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
United Mitochondrial Disease Foundation,FBXL4,HGNC:13601,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
United Mitochondrial Disease Foundation,POLG,HGNC:9179,https://www.umdf.org/,,foundation,REDCap,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
United Mitochondrial Disease Foundation,POLG,HGNC:9179,,,,,,sources/ren_members/ren_members.csv,candidate
United Mitochondrial Disease Foundation,RARS2,HGNC:21406,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
United Mitochondrial Disease Foundation,TARS2,HGNC:30740,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
United Mitochondrial Disease Foundation,WARS2,HGNC:12730,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Voor Sara,LAMA2,HGNC:6482,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
WAC Family Foundation,WAC,HGNC:17327,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
WSS registry (Citizen Health),WSS,,https://www.citizen.health/ai-advocate/wss-foundation,,,,,citizen_registry.csv,candidate
WWOX Foundation,WWOX,HGNC:12799,,,,,,sources/ren_members/ren_members.csv,candidate
WWOX Foundation,WWOX,HGNC:12799,https://wwoxfoundation.org/ (verify),,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
WWOX Foundation AUS,WWOX,HGNC:12799,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
WWOX Foundation EU,WWOX,HGNC:12799,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
WWOX Foundation USA,WWOX,HGNC:12799,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
WWOX registry (Citizen Health),WWOX,HGNC:12799,https://www.citizen.health/ai-advocate/wwox,,,,,citizen_registry.csv,candidate
Warburg Micro Foundation,RAB18,HGNC:14244,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Warburg Micro Foundation,RAB3GAP1,HGNC:17063,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Warburg Micro Foundation,RAB3GAP2,HGNC:17168,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Warsaw Breakage Syndrome Foundation,DDX11,HGNC:2736,,,,,,sources/ren_members/ren_members.csv,candidate
White Sutton Syndrome Foundation,POGZ,HGNC:18801,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Wiedemann-Steiner Foundation,KMT2A,HGNC:7132,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Wishes for Elliott,SCN8A,HGNC:10596,https://scn8aalliance.org/,,foundation,Foundation-hosted,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Wishes for Elliott: Advancing SCN8A Research,SCN8A,HGNC:10596,https://www.wishesforelliott.org,US,foundation,,REN,rela_2019.csv,candidate
XLID98 Foundation,NEXMIF,HGNC:29433,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Xia-Gibbs Society,AHDC1,HGNC:25230,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
YWHAG Foundation,YWHAG,HGNC:12852,https://www.ywhagfoundation.org/,,foundation,Citizen,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
YWHAG Research Foundation,YWHAG,HGNC:12852,,,,,,sources/ren_members/ren_members.csv,candidate
YWHAG registry (Citizen Health),YWHAG,HGNC:12852,https://www.citizen.health/ai-advocate/ywhag-research-foundation,,,,,citizen_registry.csv,candidate
Yellow Brick Road Project,HNRNPH2,HGNC:5042,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Yellow Brick Road Project,HNRNPH2,HGNC:5042,https://yellowbrickroadproject.org/,United States of America,foundation,,,everycure_rdnp.csv,candidate
Yellow for Yiannis,IRF2BPL,HGNC:14282,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
Yellow for Yiannis IRF2BPL-NEDAMSS Foundation,IRF2BPL,HGNC:14282,,,,,,sources/ren_members/ren_members.csv,candidate
ZTTK SON-Shine Foundation,SON,HGNC:11183,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
ZTTK SON-Shine Foundation Inc,SON,HGNC:11183,,,,,,sources/ren_members/ren_members.csv,candidate
ZTTK Syndrome registry (Citizen Health),ZTTK,,https://www.citizen.health/ai-advocate/zttk-son-shine-foundation,,,,,citizen_registry.csv,candidate
Zimmermann-Laband Syndrome Foundation,KCNH1,HGNC:6250,https://www.curekcnh1.org/,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
autism research overlap,TRIO,HGNC:12303,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
country-specific groups,DYRK1A,HGNC:3091,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
emerging community,ATP6V1A,HGNC:851,https://vatpasealliance.org/,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
family network,SPTAN1,HGNC:11273,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
family network,WWOX,HGNC:12799,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
family network through CACNA1A Foundation,CACNA1E,HGNC:1392,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
growing community,BRAT1,HGNC:21701,,,family group,Citizen,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
iDREAM For a Cure Foundation,IRF2BPL,HGNC:14282,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
international families,PAFAH1B1,HGNC:8574,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
international family network,SATB2,HGNC:21637,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
international family network,TBCK,HGNC:28261,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
mTORopathy umbrella with TSC Alliance,MTOR,HGNC:3942,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
movement disorder umbrellas,PRRT2,HGNC:30500,,,foundation,REDCap,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
multi-country,SCN1A,HGNC:10585,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
multi-country,TSC1,HGNC:12362,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
multiple country foundations,TPP1,HGNC:2073,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
multiple country networks,ZEB2,HGNC:14881,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
multiple country orgs,CLN3,HGNC:2074,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
relevant to autism research community,CNTNAP2,HGNC:13830,,,family group,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
some Rett research overlap,GABBR2,HGNC:4507,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv,candidate
v-ATPase Alliance,ATP6AP2,HGNC:18305,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv;sources/ren_members/ren_members.csv,candidate
v-ATPase Alliance,ATP6V0A1,HGNC:865,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv;sources/ren_members/ren_members.csv,candidate
v-ATPase Alliance,ATP6V0C,HGNC:855,,,foundation,,,sources/epilepsylive_orgs/epilepsylive_orgs.csv;sources/ren_members/ren_members.csv,candidate
