source_id,symbol_in_source,hgnc_id_in_source,evidence,phenotype,extra,hgnc_id,resolved_by
panelapp_au_id,PUS1,HGNC:15508,Green,"Myopathy, lactic acidosis, and sideroblastic anaemia 1, MIM# 600462","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:15508,id
panelapp_au_id,PUS3,HGNC:25461,Green,"Neurodevelopmental disorder with microcephaly and gray sclerae, MIM# 617051","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:25461,id
panelapp_au_id,PUS7,HGNC:26033,Green,"Intellectual developmental disorder with abnormal behavior, microcephaly, and short stature; OMIM #618342","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:26033,id
panelapp_au_id,PYCR1,HGNC:9721,Green,"Cutis laxa, autosomal recessive, type IIB, MIM# 612940; Cutis laxa, autosomal recessive, type IIIB, MIM# 614438","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9721,id
panelapp_au_id,PYCR2,HGNC:30262,Green,"Leukodystrophy, hypomyelinating, 10, MIM# 616420","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:30262,id
panelapp_au_id,PYGL,HGNC:9725,Red,"Glycogen storage disease VI, MIM#232700","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9725,id
panelapp_au_id,QARS1,HGNC:9751,Green,"Microcephaly, progressive, seizures, and cerebral and cerebellar atrophy, MIM# 615760","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9751,id
panelapp_au_id,QDPR,HGNC:9752,Green,"Hyperphenylalaninemia, BH4-deficient, C, MIM# 261630","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9752,id
panelapp_au_id,QRICH1,HGNC:24713,Green,"Ververi-Brady syndrome, MIM#617982","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:24713,id
panelapp_au_id,QSER1,HGNC:26154,Red,"Neurodevelopmental disorder, MONDO:0700092, QSER1-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:26154,id
panelapp_au_id,RAB11A,HGNC:9760,Green,"Neurodevelopmental disorder MONDO:0700092, RAB11A-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9760,id
panelapp_au_id,RAB11B,HGNC:9761,Green,"Neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter 617807","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9761,id
panelapp_au_id,RAB14,HGNC:16524,Amber,"Neurodevelopmental disorder MONDO:0700092, RAB14-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:16524,id
panelapp_au_id,RAB18,HGNC:14244,Green,"Warburg micro syndrome 3, MIM# 614222","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:14244,id
panelapp_au_id,RAB1A,HGNC:9758,Green,"neurodevelopmental disorder MONDO:0700092, RAB1A-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9758,id
panelapp_au_id,RAB23,HGNC:14263,Green,Carpenter syndrome (MIM#201000),"{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:14263,id
panelapp_au_id,RAB27A,HGNC:9766,Red,"Griscelli syndrome, type 2, MIM#607624","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9766,id
panelapp_au_id,RAB39B,HGNC:16499,Green,"Intellectual developmental disorder, X-linked 72, OMIM:300271; Waisman syndrome, OMIM:311510","{""moi"": ""X-LINKED: hemizygous mutation in males, biallelic mutations in females"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:16499,id
panelapp_au_id,RAB3A,HGNC:9777,Green,neurodevelopmental disorder MONDO:0700092,"{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9777,id
panelapp_au_id,RAB3GAP1,HGNC:17063,Green,"Warburg micro syndrome 1, MIM# 600118; Martsolf syndrome 2, MIM# 619420","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:17063,id
panelapp_au_id,RAB3GAP2,HGNC:17168,Green,Martsolf syndrome (MIM212720); Warburg micro syndrome 2 (MIM#614225),"{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:17168,id
panelapp_au_id,RAB40AL,HGNC:25410,Red,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, MARTIN-PROBST TYPE","{""moi"": ""X-LINKED: hemizygous mutation in males, biallelic mutations in females"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:25410,id
panelapp_au_id,RAB5C,HGNC:9785,Green,"Neurodevelopmental disorder MONDO:0700092, RAB5C-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9785,id
panelapp_au_id,RAB5IF,HGNC:15870,Red,"Craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome 2, MIM# 616994","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:15870,id
panelapp_au_id,RABGAP1,HGNC:17155,Green,"Neurodevelopmental disorder, RABGAP1-related,MONDO:0700092","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:17155,id
panelapp_au_id,RAC1,HGNC:9801,Green,"Intellectual developmental disorder, autosomal dominant 48 MIM#617751","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9801,id
panelapp_au_id,RAC3,HGNC:9803,Green,"Neurodevelopmental disorder with structural brain anomalies and dysmorphic facies, MIM#618577","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9803,id
panelapp_au_id,RAD21,HGNC:9811,Green,"Cornelia de Lange syndrome 4, MIM # 614701","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9811,id
panelapp_au_id,RAF1,HGNC:9829,Green,"Noonan syndrome 5, MIM# 611553","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9829,id
panelapp_au_id,RAI1,HGNC:9834,Green,Smith-Magenis syndrome (MIM#182290),"{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9834,id
panelapp_au_id,RALA,HGNC:9839,Green,"Hiatt-Neu-Cooper neurodevelopmental syndrome, MIM# 619311; Intellectual disability; short stature; dysmorphism","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9839,id
panelapp_au_id,RALGAPA1,HGNC:17770,Green,"Neurodevelopmental disorder with hypotonia, neonatal respiratory insufficiency, and thermodysregulation MIM#618797","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:17770,id
panelapp_au_id,RALGAPB,HGNC:29221,Red,"Neurodevelopmental disorders, autism","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:29221,id
panelapp_au_id,RANBP2,HGNC:9848,Red,"Encephalopathy, acute, infection-induced, 3, susceptibility to, MIM# 608033","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9848,id
panelapp_au_id,RAP1B,HGNC:9857,Green,"Thrombocytopenia 1 with multiple congenital anomalies and dysmorphic facies, MIM# 620654","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9857,id
panelapp_au_id,RAP1GDS1,HGNC:9859,Green,"Alfadhel syndrome, MIM# 620655","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9859,id
panelapp_au_id,RAPGEF2,HGNC:16854,Green,"Neurodevelopmental disorder, MONDO:0700092; amyotrophic lateral sclerosis MONDO:0004976","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:16854,id
panelapp_au_id,RAPSN,HGNC:9863,Red,"Myasthenic syndrome, congenital, 11, associated with acetylcholine receptor deficiency, MIM#616326","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9863,id
panelapp_au_id,RARB,HGNC:9865,Green,"Microphthalmia, syndromic 12, MIM# 615524","{""moi"": ""BOTH monoallelic and biallelic, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9865,id
panelapp_au_id,RARS1,HGNC:9870,Green,"Leukodystrophy, hypomyelinating, 9 MIM# 616140","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9870,id
panelapp_au_id,RARS2,HGNC:21406,Green,"Pontocerebellar hypoplasia, type 6, MIM# 611523","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:21406,id
panelapp_au_id,RASA1,HGNC:9871,Red,,"{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9871,id
panelapp_au_id,RAX,HGNC:18662,Red,"MICROPHTHALMIA, ISOLATED 3; MCOP3","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:18662,id
panelapp_au_id,RBBP5,HGNC:9888,Green,"neurodevelopmental disorder MONDO:0700092, RBBP5-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9888,id
panelapp_au_id,RBBP8,HGNC:9891,Green,"Jawad syndrome, MIM#251255; Seckel syndrome 2, MIM#606744","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9891,id
panelapp_au_id,RBFOX1,HGNC:18222,Green,"Neurodevelopmental disorder (MONDO:0700092), RBFOX1-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:18222,id
panelapp_au_id,RBFOX3,HGNC:27097,Red,"Neurodevelopmental disorder (MONDO:0700092), RBFOX3-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:27097,id
panelapp_au_id,RBL2,HGNC:9894,Green,Intellectual disability; Brunet-Wagner neurodevelopmental syndrome MIM#619690,"{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9894,id
panelapp_au_id,RBM10,HGNC:9896,Green,"TARP syndrome, 311900 (3), X-linked recessive","{""moi"": ""X-LINKED: hemizygous mutation in males, biallelic mutations in females"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9896,id
panelapp_au_id,RBM28,HGNC:21863,Amber,"Alopecia, neurologic defects, and endocrinopathy syndrome, MIM#612079","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:21863,id
panelapp_au_id,RBM8A,HGNC:9905,Red,"Thrombocytopenia-absent radius syndrome, MIM#274000","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9905,id
panelapp_au_id,RBMX,HGNC:9910,Green,"Intellectual developmental disorder, syndromic 11, Shashi type, MIM#300238; Gustavson syndrome, MIM# 309555","{""moi"": ""X-LINKED: hemizygous mutation in males, biallelic mutations in females"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9910,id
panelapp_au_id,RBPJ,HGNC:5724,Red,"Adams-Oliver syndrome 3, MIM#614814","{""moi"": ""Unknown"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:5724,id
panelapp_au_id,RBSN,HGNC:20759,Green,"Kariminejad-Reversade neurodevelopmental syndrome, MIM# 620937","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:20759,id
panelapp_au_id,RDH11,HGNC:17964,Green,"Retinal dystrophy, juvenile cataracts, and short stature syndrome, MIM# 616108","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:17964,id
panelapp_au_id,RDH14,HGNC:19979,Red,"Neurodevelopmental disorder, MONDO:0700092, RDH14-related","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:19979,id
panelapp_au_id,RECQL4,HGNC:9949,Red,"Baller-Gerold syndrome, MIM#218600; RAPADILINO syndrome, MIM#266280; Rothmund-Thomson syndrome, type 2,MIM#268400","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9949,id
panelapp_au_id,RELN,HGNC:9957,Green,"Lissencephaly 2 (Norman-Roberts type), MIM# 257320","{""moi"": ""BOTH monoallelic and biallelic, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9957,id
panelapp_au_id,REPS2,HGNC:9963,Amber,complex neurodevelopmental disorder MONDO:0100038; Cerebral palsy HP:0100021,"{""moi"": ""X-LINKED: hemizygous mutation in males, biallelic mutations in females"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9963,id
panelapp_au_id,RERE,HGNC:9965,Green,"Neurodevelopmental disorder with or without anomalies of the brain, eye, or heart, MIM# 616975","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9965,id
panelapp_au_id,RET,HGNC:9967,Red,"Central hypoventilation syndrome, congenital, MIM#209880; Medullary thyroid carcinoma, MIM#155240; Multiple endocrine neoplasia IIA, MIM#171400; Multiple endocrine neoplasia IIB, MIM#162300","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9967,id
panelapp_au_id,RFC4,HGNC:9972,Green,"Neurodevelopmental disorder, MONDO:0700092, RFC4-related","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9972,id
panelapp_au_id,RFT1,HGNC:30220,Green,"Congenital disorder of glycosylation, type In, MIM# 612015; RFT1-CDG, MONDO:0012783","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:30220,id
panelapp_au_id,RFX3,HGNC:9984,Green,RFX3-related neurodevelopmental disorder MONDO:0700092,"{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9984,id
panelapp_au_id,RFX4,HGNC:9985,Green,"RFX4-related neurodevelopmental disorder, MONDO:0700092","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:9985,id
panelapp_au_id,RFX6,HGNC:21478,Red,"Mitchell-Riley syndrome, MIM#615710","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:21478,id
panelapp_au_id,RFX7,HGNC:25777,Green,"Intellectual developmental disorder, autosomal dominant 71, with behavioral abnormalities, MIM# 620330","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:25777,id
panelapp_au_id,RHEB,HGNC:10011,Green,"Neurodevelopmental disorder MONDO:0700092, RHEB-related; Intellectual disability; Macrocephaly; Focal cortical dysplasia","{""moi"": ""Other"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10011,id
panelapp_au_id,RHOBTB2,HGNC:18756,Green,"Epileptic encephalopathy, early infantile, 64, MIM#618004","{""moi"": ""BOTH monoallelic and biallelic, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:18756,id
panelapp_au_id,RIC1,HGNC:17686,Amber,Cleft lip; cataract; tooth abnormality; intellectual disability; facial dysmorphism; ADHD,"{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:17686,id
panelapp_au_id,RICTOR,HGNC:28611,Green,"Neurodevelopmental disorder MONDO:0700092, RICTOR-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:28611,id
panelapp_au_id,RIMS1,HGNC:17282,Red,"Autism; Cone-rod dystrophy 7 , MIM#603649","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:17282,id
panelapp_au_id,RIN2,HGNC:18750,Red,"Macrocephaly, alopecia, cutis laxa, and scoliosis, MIM#613075","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:18750,id
panelapp_au_id,RING1,HGNC:10018,Green,"complex neurodevelopmental disorder, MONDO:0100038","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10018,id
panelapp_au_id,RIT1,HGNC:10023,Green,"Noonan syndrome 8, MIM# 615355","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10023,id
panelapp_au_id,RLF,HGNC:10025,Amber,"Neurodevelopmental disorder, MONDO:0700092, RLF-related","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10025,id
panelapp_au_id,RLIM,HGNC:13429,Green,"Tonne-Kalscheuer syndrome, MIM# 300978","{""moi"": ""X-LINKED: hemizygous mutation in males, biallelic mutations in females"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:13429,id
panelapp_au_id,RMND1,HGNC:21176,Green,Combined oxidative phosphorylation deficiency 11 MIM#614922,"{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:21176,id
panelapp_au_id,RMRP,HGNC:10031,Amber,"Anauxetic dysplasia 1, MIM#607095","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10031,id
panelapp_au_id,RNASEH2A,HGNC:18518,Green,"Aicardi-Goutieres syndrome 4, MIM# 610333","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:18518,id
panelapp_au_id,RNASEH2B,HGNC:25671,Green,"Aicardi-Goutieres syndrome 2, MIM# 610181","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:25671,id
panelapp_au_id,RNASEH2C,HGNC:24116,Green,"Aicardi-Goutieres syndrome 3, MIM# 610329","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:24116,id
panelapp_au_id,RNASET2,HGNC:21686,Green,"Leukoencephalopathy, cystic, without megalencephaly, MIM# 612951","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:21686,id
panelapp_au_id,RNF113A,HGNC:12974,Green,"?Trichothiodystrophy 5, nonphotosensitive; OMIM #300953","{""moi"": ""X-LINKED: hemizygous mutation in males, biallelic mutations in females"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:12974,id
panelapp_au_id,RNF125,HGNC:21150,Green,Tenorio syndrome - MIM# 616260,"{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:21150,id
panelapp_au_id,RNF13,HGNC:10057,Green,"Epileptic encephalopathy, early infantile, 73	618379","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10057,id
panelapp_au_id,RNF135,HGNC:21158,Red,,"{""moi"": ""Unknown"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:21158,id
panelapp_au_id,RNF2,HGNC:10061,Green,"Lou-Schoch-Yamamoto syndrome , MIM#619460; epilepsy; intellectual disability; intrauterine growth retardation","{""moi"": ""MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10061,id
panelapp_au_id,RNF220,HGNC:25552,Green,"Leukodystrophy, hypomyelinating, 23, with ataxia, deafness, liver dysfunction, and dilated cardiomyopathy, MIM# 619688; Leukodystrophy; CNS hypomyelination; Ataxia; Intellectual disability; Sensorineural hearing impairment; Elevated hepatic transaminases; Hepatic fibrosis; Dilated cardiomyopathy; Spastic paraplegia; Dysarthria; Abnormality of the corpus callosum","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:25552,id
panelapp_au_id,RNH1,HGNC:10074,Red,"Neurodevelopmental disorder, MONDO:0700092, RNH1-related","{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10074,id
panelapp_au_id,RNPC3,HGNC:18666,Green,Growth hormone deficiency; Intellectual disability,"{""moi"": ""BIALLELIC, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:18666,id
panelapp_au_id,RNU2-2,HGNC:10152,Green,"Developmental and epileptic encephalopathy 119, MIM# 621304","{""moi"": ""BOTH monoallelic and biallelic, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10152,id
panelapp_au_id,RNU4-2,HGNC:10193,Green,"Neurodevelopmental disorder with hypotonia, brain anomalies, distinctive facies, and absent language, MIM# 620851","{""moi"": ""BOTH monoallelic and biallelic, autosomal or pseudoautosomal"", ""panel"": ""Intellectual disability syndromic and non-syndromic"", ""panel_version"": ""2.134""}",HGNC:10193,id
