hgnc_id,symbol,gene_name,tier,domain,disputed,disputed_note,n_sources,sources,orphacodes,synonyms,omim_id,ensembl_gene_id,locus_group,ev_clingen,ev_g2p_dd,ev_orphadata_genes,ev_panelapp_au_epilepsy,ev_panelapp_au_id,ev_panelapp_ge_epilepsy,ev_panelapp_ge_id,ev_sfari,ev_sysndd,on_clingen,on_g2p_dd,on_genes4epilepsy,on_orphadata_genes,on_panelapp_au_epilepsy,on_panelapp_au_id,on_panelapp_ge_epilepsy,on_panelapp_ge_id,on_sfari,on_sysndd,pheno_clingen,pheno_g2p_dd,pheno_genes4epilepsy,pheno_panelapp_au_epilepsy,pheno_panelapp_au_id,pheno_panelapp_ge_epilepsy,pheno_panelapp_ge_id,simons_on_list,simons_list_version,simons_page_url,simons_report_url,on_simons_gene_list,el_tier,disorder,el_foundation,el_foundation_url,el_registry,el_registry_url,el_platforms,simons_enrolled,cords,therapeutics,fda_report,fda_report_url,on_epilepsylive_pag,gene_family,opathy,opathy_basis,on_opathy,pubmed_hits,pubmed_query,pubmed_as_of,on_pubmed_gene_counts,registries
HGNC:92,ACADVL,acyl-CoA dehydrogenase very long chain,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,26793,VLCAD;LCACD;ACAD6,609575,ENSG00000072778,protein-coding gene,Definitive,definitive,Assessed,,,,Amber,,,True,True,False,True,False,False,False,True,False,False,very long chain acyl-CoA dehydrogenase deficiency,ACADVL-related very long chain acyl-CoA dehydrogenase deficiency,,,,,"VLCAD deficiency, 201475",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:319,ACAN,aggrecan,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,171866;251262;435804;93283,MSK16;CSPG1;AGC1;CSPGCP,155760,ENSG00000157766,protein-coding gene,Definitive,definitive,Assessed,,,,Red,,,True,True,False,True,False,False,False,True,False,False,ACAN-related short stature spectrum,"ACAN-related spondyloepimetaphyseal dysplasia, aggrecan type; ACAN-related spondyloepiphyseal dysplasia",,,,,"Spondyloepiphyseal dysplasia, Kimberley type, 608361; Spondyloepimetaphyseal dysplasia, aggrecan type, 612813; Osteochondritis dissecans, short stature, and early-onset osteoarthritis, 165800",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:93,ACAT1,acetyl-CoA acetyltransferase 1,T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,134,ACAT;THIL,607809,ENSG00000075239,protein-coding gene,Definitive,definitive,Assessed,,Amber,,Amber,,Limited,True,True,False,True,False,True,False,True,False,True,beta-ketothiolase deficiency,ACAT1-related alpha-methylacetoacetic aciduria,,,"Alpha-methylacetoacetic aciduria, MIM# 203750",,Gene2Phenotype confirmed gene with ID HPO,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:23338,ACBD5,acyl-CoA binding domain containing 5,T1,ndd_no_documented_epilepsy,False,,3,clingen;g2p_dd;sysndd,,DKFZp434A2417;KIAA1996,616618,ENSG00000107897,protein-coding gene,Definitive,strong,,,,,,,Limited,True,True,False,False,False,False,False,False,False,True,acyl-CoA binding domain containing protein 5 deficiency,ACBD5-related deficiency,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:23339,ACBD6,acyl-CoA binding domain containing 6,T1,ndd_with_epilepsy,False,,5,g2p_dd;genes4epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,,MGC2404,616352,ENSG00000230124,protein-coding gene,,strong,,,Green,,Green,,Definitive,False,True,True,False,False,True,False,True,False,True,,ACBD6-related intellectual developmental disorder,DEE,,"Neurodevelopmental disorder with progressive movement abnormalities, MIM# 620785",,"Neurodevelopmental disorder with progressive movement abnormalities, OMIM:620785",,,,,False,,,,,,,,,,,,,False,,,,False,13,"(""ACBD6""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:2707,ACE,angiotensin I converting enzyme,T1,ndd_no_documented_epilepsy,False,,3,clingen;orphadata_genes;sfari,97369,DCP1;ACE1;CD143,106180,ENSG00000159640,protein-coding gene,Definitive,,Assessed,,,,,2,,True,False,False,True,False,False,False,False,True,False,renal tubular dysgenesis - ACE,,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:16066,ACER3,alkaline ceramidase 3,T1,ndd_no_documented_epilepsy,False,,4,g2p_dd;orphadata_genes;panelapp_ge_id;sysndd,502444,PHCA;FLJ11238;APHC,617036,ENSG00000078124,protein-coding gene,,strong,Assessed,,,,Green,,Limited,False,True,False,True,False,False,False,True,False,True,,ACER3-related leukodystrophy,,,,,"Leukodystrophy, progressive, early childhood-onset, OMIM:617762",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:118,ACO2,aconitase 2,T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,313850;98676,ACONM,100850,ENSG00000100412,protein-coding gene,Definitive;Strong,definitive,Assessed,,Green,,Green,,Definitive,True,True,False,True,False,True,False,True,False,True,mitochondrial disease; optic atrophy 9,ACO2-related infantile cerebellar-retinal degeneration,,,"Infantile cerebellar-retinal degeneration, MIM#614559",,"Infantile cerebellar-retinal degeneration, OMIM:614559; Infantile cerebellar-retinal degeneration, MONDO:0013802",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:119,ACOX1,acyl-CoA oxidase 1,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,2971;631248,PALMCOX,609751,ENSG00000161533,protein-coding gene,Definitive,definitive,Assessed,Green,Green,Green,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,Mitchell syndrome; peroxisomal acyl-CoA oxidase deficiency,ACOX1-related adrenoleukodystrophy pseudoneonatal,DEE,"Peroxisomal acyl-CoA oxidase deficiency, MIM# 264470; Mitchell syndrome, MIM# 618960","Peroxisomal acyl-CoA oxidase deficiency, MIM# 264470; Mitchell syndrome, MIM# 618960","Peroxisomal acyl-CoA oxidase deficiency, OMIM:264470; Mitchell syndrome, OMIM:618960","Peroxisomal acyl-CoA oxidase deficiency, OMIM:264470; Mitchell syndrome, OMIM:618960",,,,,False,,,,,,,,,,,,,False,,,,False,230,"(""ACOX1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:120,ACOX2,acyl-CoA oxidase 2,T1,ndd_no_documented_epilepsy,False,,4,clingen;panelapp_au_id;panelapp_ge_id;sysndd,,BRCACOX;BRCOX;THCCox,601641,ENSG00000168306,protein-coding gene,Definitive,,,,Red,,Red,,Limited,True,False,False,False,False,True,False,True,False,True,congenital bile acid synthesis defect 6,,,,"Bile acid synthesis defect, congenital, 6 - 617308",,"Bile acid synthesis defect, congenital, 6 - 617308",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:124,ACP5,"acid phosphatase 5, tartrate resistant",T1,ndd_no_documented_epilepsy,False,,4,g2p_dd;orphadata_genes;panelapp_ge_id;sysndd,1855,TRAP;HPAP;TRAcP,171640,ENSG00000102575,protein-coding gene,,definitive,Assessed,,,,Amber,,Limited,False,True,False,True,False,False,False,True,False,True,,ACP5-related spondyloenchondrodysplasia with immune dysregulation,,,,,"Spondyloenchondrodysplasia with immune dysregulation, 607944",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:27288,ACSF3,acyl-CoA synthetase family member 3,T1,ndd_no_documented_epilepsy,False,,4,clingen;orphadata_genes;panelapp_ge_id;sysndd,289504,,614245,ENSG00000176715,protein-coding gene,Definitive,,Assessed,,,,Red,,Definitive,True,False,False,True,False,False,False,True,False,True,combined malonic and methylmalonic acidemia,,,,,,"Combined malonic and methylmalonic aciduria, 614265",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3571,ACSL4,acyl-CoA synthetase long chain family member 4,T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,777;86818,FACL4;MRX63;MRX68;ACS4;LACS4,300157,ENSG00000068366,protein-coding gene,Definitive,strong,Assessed,,Green,,Green,,Moderate,True,True,False,True,False,True,False,True,False,True,non-syndromic X-linked intellectual disability,ACSL4-related intellectual developmental disorder,,,"Mental retardation, X-linked 63, MIM# 300387 XLD",,"Mental retardation, X-linked 63, OMIM:300387; Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome, MONDO:0010263",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:129,ACTA1,"actin alpha 1, skeletal muscle",T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;panelapp_au_id,171430;171433;171436;171439;2020;447977;97240;97244;98904,ACTA;NEM3,102610,ENSG00000143632,protein-coding gene,Definitive,strong,Assessed,,Red,,,,,True,True,False,True,False,True,False,False,False,False,alpha-actinopathy,ACTA1-related nemaline myopathy,,,"Myopathy, actin, congenital, with excess of thin myofilaments, MIM#161800; Nemaline myopathy 3, MIM#161800; Myopathy, actin, congenital, with cores, MIM#161800",,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:130,ACTA2,"actin alpha 2, smooth muscle",T1,ndd_no_documented_epilepsy,False,,5,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd,2573;404463;91387,ACTSA,102620,ENSG00000107796,protein-coding gene,Definitive,strong,Assessed,,,,Amber,,Limited,True,True,False,True,False,False,False,True,False,True,multisystemic smooth muscle dysfunction syndrome,ACTA2-related Moyamoya disease,,,,,"Aortic aneurysm, familial thoracic 6, 611788; Multisystemic; smooth muscle dysfunction syndrome, 613834; Moyamoya disease 5, 614042",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:132,ACTB,actin beta,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,2995;64755;673556;674653;79107,,102630,ENSG00000075624,protein-coding gene,Definitive;Moderate,definitive;strong,Assessed,Green,Green,,Green,1,Definitive,True,True,True,True,True,True,False,True,True,True,ACTB-associated syndromic thrombocytopenia; Baraitser-Winter cerebrofrontofacial syndrome,ACTB-related Baraitser-Winter syndrome; ACTB-related haploinsufficiency syndrome,MCD,"Baraitser-Winter syndrome 1 243310 Thrombocytopenia 8, with dysmorphic features and developmental delay, MIM# 620475","Baraitser-Winter syndrome 1, MIM# 243310; Thrombocytopenia 8, with dysmorphic features and developmental delay, MIM# 620475; ACTB-related neurodevelopment disorder",,"Dystonia, juvenile-onset, 607371Baraitser-Winter syndrome 1, 243310; BARAITSER-WINTER SYNDROME",yes,2024-11,,,True,3,,,,,,,,,,,,True,,,,True,959,"(""ACTB""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:143,ACTC1,actin alpha cardiac muscle 1,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;sysndd,154;54260;99103,ACTC;CMD1R,102540,ENSG00000159251,protein-coding gene,Definitive;Moderate;No Known Disease Relationship,moderate,Assessed,,,,,,Limited,True,True,False,True,False,False,False,False,False,True,arrhythmogenic right ventricular cardiomyopathy; dilated cardiomyopathy 1R; hypertrophic cardiomyopathy,ACTC1-related distal arthrogryposis with congenital heart disease,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:144,ACTG1,actin gamma 1,T1,ndd_with_epilepsy,False,,8,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,2995;90635;98942;98944,ACTG;DFNA20;DFNA26,102560,ENSG00000184009,protein-coding gene,Definitive,definitive,Assessed,Green,Green,,Green,,Definitive,True,True,True,True,True,True,False,True,False,True,Baraitser-winter syndrome 2; nonsyndromic genetic hearing loss,ACTG1-related Baraitser-Winter syndrome,MCD,"Baraitser-Winter syndrome 2, MIM#	614583","Baraitser-Winter syndrome 2, MIM#614583",,"Deafness, autosomal dominant 20/26, 604717Baraitser-Winter syndrome 2, 614583; BARAITSER-WINTER SYNDROME",,,,,False,,,,,,,,,,,,,False,,,,False,162,"(""ACTG1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:24124,ACTL6A,actin like 6A,T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,528084,Actl6;BAF53A;Arp4;Baf53a;INO80K;SMARCN1,604958,ENSG00000136518,protein-coding gene,Moderate,moderate,Assessed,,Green,,Green,,Definitive,True,True,False,True,False,True,False,True,False,True,ACTL6A-related BAFopathy,ACTL6A-related BAFopathy (developmental disorder with or without cardiac and limb anomalies),,,"Neurodevelopmental disorder, MONDO:0700092, ACTL6A-related",,developmental delay; intellectual disability,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:160,ACTL6B,actin like 6B,T1,ndd_with_epilepsy,False,,9,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,442835;528084,ACTL6;BAF53B;SMARCN2,612458,ENSG00000077080,protein-coding gene,,definitive;limited,Assessed,Green,Green,Green,Green,,Definitive,False,True,True,True,True,True,True,True,True,True,,"ACTL6B-related epileptic encephalopathy, early infantile; ACTL6B-related intellectual developmental disorder with severe speech and ambulation defects",DEE,"Epileptic encephalopathy, early infantile, 76, MIM#	618468; Intellectual developmental disorder with severe speech and ambulation defects, MIM#	618470","Epileptic encephalopathy, early infantile, 76, MIM#	618468; Intellectual developmental disorder with severe speech and ambulation defects, MIM#	618470","Developmental and epileptic encephalopathy 76, OMIM:618468","Developmental and epileptic encephalopathy 76, OMIM:618468; Intellectual developmental disorder with severe speech and ambulation defects, OMIM:618470",yes,2024-11,,,True,3,,,,,,,,,,,,True,,,,True,20,"(""ACTL6B""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:171,ACVR1,activin A receptor type 1,T1,ndd_no_documented_epilepsy,False,,5,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd,337,ACVRLK2;SKR1;ALK2;ACVR1A,102576,ENSG00000115170,protein-coding gene,Definitive;Limited,strong,Assessed,,,,Amber,,Definitive,True,True,False,True,False,False,False,True,False,True,congenital heart disease; fibrodysplasia ossificans progressiva,ACVR1-related fibrodysplasia ossificans progressiva,,,,,Fibrodysplasia ossificans progressiva 135100,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:177,ACY1,aminoacylase 1,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,137754,,104620,ENSG00000243989,protein-coding gene,Definitive,definitive,Assessed,Green,Green,,Green,,Definitive,True,True,True,True,True,True,False,True,True,True,aminoacylase 1 deficiency,ACY1-related aminoacylase 1 deficiency,DEE,"Aminoacylase 1 deficiency, MIM# 609924","Aminoacylase 1 deficiency, MIM# 609924",,"Aminoacylase 1 deficiency, 609924; AMINOACYLASE-1 DEFICIENCY",,,,,False,,,,,,,,,,,,,False,,,,False,74,"(""ACY1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:186,ADA,adenosine deaminase,T1,ndd_no_documented_epilepsy,False,,5,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sfari,277;39041,ADA1,608958,ENSG00000196839,protein-coding gene,Definitive,definitive,Assessed,,,,Amber,2,,True,True,False,True,False,False,False,True,True,False,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency",ADA-related adenosine deaminase deficiency,,,,,"Severe combined immunodeficiency due to ADA deficiency, OMIM:102700; Adenosine deaminase deficiency, partial, OMIM:102700",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:1839,ADA2,adenosine deaminase 2,T1,ndd_no_documented_epilepsy,False,,3,clingen;orphadata_genes;panelapp_au_id,124;404553;820,IDGFL;CECR1;ADGF,607575,ENSG00000093072,protein-coding gene,Definitive,,Assessed,,Red,,,,,True,False,False,True,False,True,False,False,False,False,obsolete deficiency of adenosine deaminase 2,,,,"Vasculitis, autoinflammation, immunodeficiency, and hematologic defects syndrome, MIM#615688",,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:201,ADAM22,ADAM metallopeptidase domain 22,T1,ndd_with_epilepsy,False,,8,clingen;g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,MDC2,603709,ENSG00000008277,protein-coding gene,Definitive,strong,,Green,Green,Amber,Green,,Definitive,True,True,True,False,True,True,True,True,False,True,developmental and epileptic encephalopathy,ADAM22-related developmental and epileptic encephalopathy,DEE,Developmental and epileptic encephalopathy 61 (MIM#617933),Developmental and epileptic encephalopathy 61 (MIM#617933),"?Epileptic encephalopathy, early infantile, 61 OMIM:617933; developmental and epileptic encephalopathy, 61 MONDO:0033370","?Epileptic encephalopathy, early infantile, 61 OMIM:617933; developmental and epileptic encephalopathy, 61 MONDO:0033370",,,,,False,,,,,,,,,,,,,False,,,,False,75,"(""ADAM22""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:17110,ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18,T1,ndd_no_documented_epilepsy,False,,3,clingen;g2p_dd;orphadata_genes,369970,ADAMTS21,607512,ENSG00000140873,protein-coding gene,Definitive,definitive,Assessed,,,,,,,True,True,False,True,False,False,False,False,False,False,microcornea-myopic chorioretinal atrophy,"ADAMTS18-related microcornea, myopic chorioretinal atrophy, and telecanthus",,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:17111,ADAMTS19,ADAM metallopeptidase with thrombospondin type 1 motif 19,T1,ndd_no_documented_epilepsy,False,,2,clingen;g2p_dd,,,607513,ENSG00000145808,protein-coding gene,Limited,strong,,,,,,,,True,True,False,False,False,False,False,False,False,False,congenital heart disease,ADAMTS19-related cardiac valvular dysplasia,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:13202,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;sysndd,93592,KIAA1312,605421,ENSG00000163638,protein-coding gene,Limited,strong,Assessed,,,,,,Limited,True,True,False,True,False,False,False,False,False,True,ciliopathy,ADAMTS9-related nephronophthisis related ciliopathy,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:14631,ADAMTSL2,ADAMTS like 2,T1,ndd_no_documented_epilepsy,False,,3,g2p_dd;orphadata_genes;panelapp_au_id,1901;2623,KIAA0605,612277,ENSG00000197859,protein-coding gene,,definitive,Assessed,,Red,,,,,False,True,False,True,False,True,False,False,False,False,,ADAMTSL2-related geleophysic dysplasia,,,"Geleophysic dysplasia 1, MIM#231050",,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:225,ADAR,adenosine deaminase RNA specific,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,225154;41;51;694356,IFI4;G1P1;ADAR1;DRADA,146920,ENSG00000160710,protein-coding gene,Definitive;Limited,definitive,Assessed,Green,Green,Green,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,ADAR-related type 1 interferonopathy; Leigh syndrome,ADAR-related Aicardi-Goutieres syndrome associated with a type I interferon signature; ADAR-related dyschromatosis symmetrica hereditaria,"DEE, MCD","Aicardi-Goutieres syndrome 6, MIM# 615010; Dyschromatosis symmetrica hereditaria, MIM# 127400","Aicardi-Goutieres syndrome 6, MIM# 615010","Aicardi-Goutieres syndrome 6, OMIM:615010","Aicardi-Goutieres syndrome 6, OMIM:615010; Dyschromatosis symmetrica hereditaria, OMIM:127400",,,,,False,,,,,,,,,,,,,False,,,,False,764,"(""ADAR""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:226,ADARB1,adenosine deaminase RNA specific B1,T1,ndd_with_epilepsy,False,,7,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,ADAR2;DRADA2;ADAR2g;DRABA2;RED1;hRED1;ADAR2a-L1;ADAR2a-L2;ADAR2a-L3;ADAR2a;ADAR2b;ADAR2c;ADAR2d,601218,ENSG00000197381,protein-coding gene,,limited,,Green,Green,Green,Green,,Definitive,False,True,True,False,True,True,True,True,False,True,,"ADARB1-related microcephaly, intellectual disability, and seizures",DEE,"Neurodevelopmental disorder with hypotonia, microcephaly, and seizures, 618862; Intellectual disability; microcephaly; seizures","Neurodevelopmental disorder with hypotonia, microcephaly, and seizures, 618862; Intellectual disability; microcephaly; seizures","Neurodevelopmental disorder with hypotonia, microcephaly, and seizures, 618862","Neurodevelopmental disorder with hypotonia, microcephaly, and seizures, 618862",,,,,False,,,,,,,,,,,,,False,,,,False,56,"(""ADARB1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:25151,ADAT3,adenosine deaminase tRNA specific 3,T1,ndd_with_epilepsy,False,,8,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,363528,TAD3,615302,ENSG00000213638,protein-coding gene,Moderate,,Assessed,Amber,Green,Amber,Green,,Definitive,True,False,True,True,True,True,True,True,False,True,intellectual disability-strabismus syndrome,,DEE,"Mental retardation autosomal recessive 36, 615286","Mental retardation, autosomal recessive 36, MIM#615286","Neurodevelopmental disorder with brain abnormalities, poor growth, and dysmorphic facies, OMIM:615286","Neurodevelopmental disorder with brain abnormalities, poor growth, and dysmorphic facies, OMIM:615286",,,,,False,,,,,,,,,,,,,False,,,,False,18,"(""ADAT3""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:236,ADCY5,adenylate cyclase 5,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,1429;324588,AC5,600293,ENSG00000173175,protein-coding gene,Definitive,strong,Assessed,Red,Amber,,Amber,2,Definitive,True,True,True,True,True,True,False,True,True,True,dyskinesia with orofacial involvement,ADCY5-related developmental disorder,DEE,Dyskinesia with orofacial involvement MIM#606703,"Neurodevelopmental disorder with hyperkinetic movements and dyskinesia (NEDHYD), MIM#619651",,"Neurodevelopmental disorder with hyperkinetic movements and dyskinesia, OMIM:619651; neurodevelopmental disorder with hyperkinetic movements and dyskinesia, MONDO:0859211",,,,,False,3,,,,,,,,,,,,True,,,,True,164,"(""ADCY5""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:245,ADD3,adducin 3,T1,ndd_no_documented_epilepsy,False,,5,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,210141,ADDL,601568,ENSG00000148700,protein-coding gene,Moderate,,Assessed,,Green,,Green,,Definitive,True,False,False,True,False,True,False,True,False,True,complex neurodevelopmental disorder with motor features,,,,"Cerebral palsy, spastic quadriplegic, 3, MIM#617008",,"Cerebral palsy, spastic quadriplegic, 3, MIM#617008",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:4512,ADGRG1,adhesion G protein-coupled receptor G1,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,101070;98889,GPR56;TM7LN4;TM7XN1,604110,ENSG00000205336,protein-coding gene,Definitive,definitive,Assessed,Green,Green,Green,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,bilateral frontoparietal polymicrogyria,ADGRG1-related polymicrogyria,MCD,"Polymicrogyria, bilateral frontoparietal, MIM#606854","Polymicrogyria, bilateral frontoparietal, MIM# 606854","Polymicrogyria, bilateral frontoparietal, 606854","Polymicrogyria, bilateral frontoparietal, 606854",,,,,False,,,,,,,,,,,,,False,,,,False,94,"(""ADGRG1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:13841,ADGRG6,adhesion G protein-coupled receptor G6,T1,ndd_no_documented_epilepsy,False,,4,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd,,GPR126;FLJ14937,612243,ENSG00000112414,protein-coding gene,,definitive,,,Red,,Red,,Limited,False,True,False,False,False,True,False,True,False,True,,ADGRG6-related lethal congenital contracture syndrome,,,Lethal congenital contracture syndrome 9; OMIM #616503,,"Lethal congenital contracture syndrome 9, 616503",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:20973,ADGRL1,adhesion G protein-coupled receptor L1,T1,ndd_with_epilepsy,False,,9,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,528084,LPHN1;KIAA0821;CIRL1;LEC2,616416,ENSG00000072071,protein-coding gene,Definitive,,Assessed,Amber,Green,Amber,Green,3,Definitive,True,False,True,True,True,True,True,True,True,True,complex neurodevelopmental disorder,,DEE,"Developmental delay, behavioral abnormalities, and neuropsychiatric disorders, MIM# 620065","Developmental delay, behavioral abnormalities, and neuropsychiatric disorders, MIM# 620065","Developmental delay, behavioral abnormalities, and neuropsychiatric disorders, OMIM:620065","Developmental delay, behavioral abnormalities, and neuropsychiatric disorders, OMIM:620065",,,,,False,,,,,,,,,,,,,False,,,,False,20,"(""ADGRL1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:17416,ADGRV1,adhesion G protein-coupled receptor V1,T1,ndd_with_epilepsy,True,clingen: Disputed,5,clingen;orphadata_genes;panelapp_au_epilepsy;panelapp_ge_epilepsy;panelapp_ge_id,231178;36387,USH2C;MASS1;GPR98;DKFZp761P0710;KIAA0686;FEB4;VLGR1,602851,ENSG00000164199,protein-coding gene,Definitive;Disputed,,Assessed;Not yet assessed,Green,,Red,Red,,,True,False,False,True,True,False,True,True,False,False,Usher syndrome type 2; nonsyndromic genetic hearing loss,,,"Epilepsy, MONDO:0005027, ADGRV1-related",,"Febrile seizures, familial, 4, 604352; Usher syndrome, type 2C, 605472; Usher syndrome, type 2C, GPR98/PDZD7 digenic, 605472","Febrile seizures, familial, 4, 604352; Usher syndrome, type; 2C, 605472; Usher syndrome, type 2C, GPR98/PDZD7 digenic, 605472",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:257,ADK,adenosine kinase,T1,ndd_no_documented_epilepsy,False,,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,289290,AK,102750,ENSG00000156110,protein-coding gene,Definitive,strong,Assessed,,Green,,Green,2,Definitive,True,True,False,True,False,True,False,True,True,True,adenosine kinase deficiency,ADK-related intellectual developmental disorder,,,"Hypermethioninemia due to adenosine kinase deficiency, MIM# 614300",,Hypermethioninemia due to adenosine kinase deficiency  614300,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
