hgnc_id,orphacodes
HGNC:445,357043;64753
HGNC:10768,723195;723203;75564
HGNC:10771,1788;245
HGNC:10799,2032
HGNC:10801,217563;685082
HGNC:10802,2032;217566;440392;685082
HGNC:16088,391348
HGNC:10805,62
HGNC:10806,119
HGNC:10807,154;219
HGNC:10808,36899
HGNC:10809,353
HGNC:10817,506334
HGNC:10818,79269
HGNC:29605,3318;391366
HGNC:10820,538931
HGNC:29242,137834
HGNC:29427,99949
HGNC:14294,662169;662172
HGNC:10848,220386;280195;280200;476119;485275;730721;93321;93336;93405;93924;93925;93926;988
HGNC:25543,256
HGNC:10857,528084
HGNC:11142,1934;697160
HGNC:24624,559
HGNC:19353,500166;94065
HGNC:19354,500166
HGNC:10887,107;52429;90635
HGNC:10889,220386;280195;280200;485275;93924;93925;93926
HGNC:10896,1606;2462
HGNC:10898,84064
HGNC:23639,84064
HGNC:10908,83642
HGNC:10910,620217
HGNC:10911,633021;633024
HGNC:13818,293181
HGNC:10914,1496
HGNC:23089,1946;442835
HGNC:10923,59
HGNC:10933,309324;309331;309334
HGNC:20151,90635
HGNC:10935,352649
HGNC:16266,199348;263410;65284
HGNC:10939,166412;2195
HGNC:10940,442835
HGNC:10941,209967;2131
HGNC:10942,447997
HGNC:10979,356978;716917
HGNC:10982,353217
HGNC:10983,247585;247598
HGNC:10985,415
HGNC:1421,159
HGNC:19954,1934;293181
HGNC:20662,2095;2963
HGNC:20661,466784
HGNC:10990,1369;254892
HGNC:25198,2254;90120
HGNC:10994,56304;628;93298;93307
HGNC:8818,705;90636;95713;95720
HGNC:23096,168569;1782
HGNC:11005,168577;1942;2131;53583;71277;86911;98811
HGNC:13444,3342
HGNC:1329,505242
HGNC:11018,1934;36387
HGNC:95,171863;300313
HGNC:11021,238459
HGNC:11022,268973;356961;729224
HGNC:20197,99843
HGNC:20800,3144
HGNC:18044,442835
HGNC:32434,397618
HGNC:20859,157965
HGNC:20858,521406
HGNC:17129,37
HGNC:20862,468699
HGNC:11025,163690;163693;238523;93612
HGNC:10909,647834;648562
HGNC:17939,88616
HGNC:30521,90045
HGNC:13811,664430
HGNC:11030,93607
HGNC:30224,572543
HGNC:16187,572550
HGNC:14025,139589;716893
HGNC:11042,178469;1942;435638
HGNC:31399,457212
HGNC:27960,2116;42062
HGNC:11049,238455
HGNC:11051,3197
HGNC:11055,52503
HGNC:11056,289860;289863
HGNC:11065,470
HGNC:11067,93613
HGNC:11079,85278
HGNC:23503,363396;90636
HGNC:6768,60030;91387
HGNC:6772,402075
HGNC:6774,275777
HGNC:11098,3051;637013
HGNC:11100,1465;231108;370396;466962
HGNC:11101,370334
HGNC:11102,1830
HGNC:11103,1465;231108;2495;263662;93921;99966
HGNC:11105,1465
HGNC:11106,1465
HGNC:11109,1465;2495;263662
HGNC:11111,199;220386;3095;708203
HGNC:2468,199
HGNC:29090,2250;269
HGNC:11119,1553;2495;388
HGNC:20318,1106
HGNC:11120,618891;77292;77293
HGNC:32949,664923
HGNC:11122,700163;90625
HGNC:11123,3063
HGNC:11132,716903
HGNC:11133,66631
HGNC:11138,171695;2828;411602
HGNC:32952,542310
HGNC:30859,791
HGNC:11153,1393
HGNC:14974,667
HGNC:14977,397709
HGNC:19383,619948
HGNC:11179,803
HGNC:11183,500150
HGNC:11184,300605;700508
HGNC:11188,648
HGNC:11190,163746;478;895;897
HGNC:11191,1465
HGNC:18122,275777;289365
HGNC:11195,3157;35612;77298;98938
HGNC:11200,1465
HGNC:11201,313884;313892;626
HGNC:11204,140;2138;242;251510;393;718
HGNC:5401,79124
HGNC:11212,244
HGNC:18514,101000
HGNC:11233,100985
HGNC:20423,364055;65;791
HGNC:29022,141258;141276;1519
HGNC:26293,244;276234
HGNC:16901,169186
HGNC:17575,1606;662234
HGNC:11226,2822;300605;466775
HGNC:11241,33110
HGNC:15464,634
HGNC:11254,662175;662179
HGNC:11257,70594
HGNC:20249,137605
HGNC:17722,648
HGNC:11273,697160
HGNC:11275,528084
HGNC:11276,352403;98766
HGNC:11277,300605;36386
HGNC:11278,300605;36386
HGNC:16974,2044;528084
HGNC:25812,324737
HGNC:16639,652487
HGNC:11317,90635
HGNC:11326,370927
HGNC:10866,697734
HGNC:10872,370933
HGNC:28423,168572
HGNC:11354,502434
HGNC:11355,220386;521258;93925
HGNC:16950,294016
HGNC:11362,319595;391311;391487
HGNC:11364,2314;438159;512017;520;667662;86872;99885
HGNC:11367,220465;520
HGNC:11368,2126
HGNC:26239,777
HGNC:10879,220386;2512;280195;93924;93925;93926;99861
HGNC:11386,2593;317430;3204
HGNC:11389,2869
HGNC:11408,314689
HGNC:30650,2470;98938
HGNC:30172,500533
HGNC:16035,90636;94064
HGNC:6172,370921
HGNC:11429,540
HGNC:11433,586;904
HGNC:18539,36387
HGNC:11444,495818;599373
HGNC:11445,540
HGNC:11448,1933
HGNC:11449,17
HGNC:16466,2495;251858;251863;263662;280200;377;475
HGNC:20376,585
HGNC:11460,99731
HGNC:11465,261229
HGNC:11474,391351
HGNC:17101,213711;3447;659463
HGNC:29204,528084
HGNC:28852,399805
HGNC:11494,85294
HGNC:16918,528084
HGNC:17089,300605;319332;88644;98853
HGNC:11497,1942;442835;544254
HGNC:11503,2828;391411;442835
HGNC:11506,777
HGNC:11509,522077
HGNC:29040,442835
HGNC:17075,664401;664404
HGNC:11535,480907;53351
HGNC:11536,397951
HGNC:11537,528084
HGNC:11540,694946
HGNC:11577,111;154
HGNC:30212,528084
HGNC:25439,480864
HGNC:29259,178469
HGNC:43,34592
HGNC:44,34592
HGNC:11571,275872;300605;700154;803
HGNC:30740,420733
HGNC:11573,28378
HGNC:16133,2510
HGNC:29203,163727;293181;352587;352596;79500;86909;90635;90636
HGNC:21485,141007
HGNC:21066,2477
HGNC:11581,496641
HGNC:11582,2323;496756;93324
HGNC:28261,488632
HGNC:11584,1930;275872;803
HGNC:29529,487825;520
HGNC:11590,1617;528084
HGNC:11592,1727;3303;567;665044;665058;685017
HGNC:11596,199296
HGNC:11598,54260;99103
HGNC:11600,324601;921
HGNC:11602,3138
HGNC:11603,1509;238578;261279;275777;3301
HGNC:11604,392
HGNC:11609,1802
HGNC:11623,209916;35099;672979
HGNC:11631,528084
HGNC:11633,33110;585956;641375
HGNC:11634,171;178469;2896;98974
HGNC:11641,528084
HGNC:11647,1782;210110;486;667
HGNC:11653,859
HGNC:11654,861
HGNC:26113,475;564
HGNC:25774,475;564
HGNC:24519,2753;2754;475;564
HGNC:17768,404493
HGNC:19957,320385
HGNC:27365,730644
HGNC:11720,90635;90636
HGNC:26223,716917
HGNC:11724,1059;2451;714785;714806;717611;98976
HGNC:29099,488642
HGNC:29944,98938
HGNC:11727,1775;2032;3322;88
HGNC:11730,146;1501;1775;2032;2495;3322;457246;618;88
HGNC:28313,684216
HGNC:11743,46627;466729
HGNC:11752,157791;163699;319308;717846
HGNC:11758,146;209916;431329;435819;90117
HGNC:11762,225123;648581
HGNC:11763,476113
HGNC:20324,1388
HGNC:11768,60030;91387
HGNC:11772,284973;60030;65748;91387
HGNC:11773,144;284973;60030;91387;99977
HGNC:11776,220386;280195;280200;93924;93925;93926
HGNC:11782,101150
HGNC:19073,457240
HGNC:28369,363444
HGNC:11795,329319;71493;726050
HGNC:11796,566231
HGNC:11805,528084
HGNC:23656,505216
HGNC:11817,52368
HGNC:1321,2609
HGNC:11822,59181
HGNC:11824,1775;3088;3322
HGNC:11831,254886;730740;730743;730746
HGNC:11842,720321
HGNC:24128,708166
HGNC:16513,90635;90636
HGNC:18188,1394
HGNC:22407,100069;100070;275864
HGNC:25382,227976
HGNC:30883,2609
HGNC:26038,29072;404511
HGNC:30414,698085
HGNC:30760,314667
HGNC:25018,2318;2754;564;791
HGNC:27344,475
HGNC:25363,528084
HGNC:37234,2318;2754;564
HGNC:14432,220497;2318;475;564
HGNC:25186,98773
HGNC:28472,293888;293899;293910;98853
HGNC:23787,631088
HGNC:28396,140976;1454;475;564;84081
HGNC:26050,1194
HGNC:28983,562569
HGNC:30800,90636
HGNC:11877,90636
HGNC:16517,209981
HGNC:26899,352682;98892
HGNC:18153,696907
HGNC:11916,32960;329967
HGNC:11924,664726
HGNC:11926,667
HGNC:11943,154
HGNC:11947,154;75249
HGNC:11948,98902
HGNC:11949,154;54260;75249
HGNC:17103,186;55595
HGNC:29190,528084
HGNC:15954,284339
HGNC:19959,475
HGNC:11990,567502
HGNC:21653,2754;791
HGNC:3098,256;36899
HGNC:29456,424261;719914
HGNC:11998,1333;145;1501;210159;251576;251579;251899;2807;293199;3318;524;52688;585909;667662;668;67038;70573;726004;726036;96253;99756;99757
HGNC:15979,1072;141291;1896;199302;199306;2440;69085;93930;978
HGNC:12003,70573
HGNC:17358,293955
HGNC:12010,154;54260
HGNC:12011,1146;1147;171436;171439;171881;2020
HGNC:12012,171433;171439;171881;178342;2020;476406
HGNC:2073,284324;699751;699761;699769
HGNC:12016,444463
HGNC:26894,90636
HGNC:20456,2495;592570
HGNC:30764,808
HGNC:29947,442835
HGNC:11868,2512
HGNC:25751,369840;369847;869
HGNC:24284,500144
HGNC:19943,528084
HGNC:30832,352530;88616
HGNC:12261,727163;730682
HGNC:17761,100069;100070;1020;275864;2770;803
HGNC:12269,247691;481662;51;536
HGNC:16380,110;1878
HGNC:7523,2576
HGNC:32669,269505
HGNC:15579,1934
HGNC:12303,476126
HGNC:17009,90636
HGNC:12305,166272;93299
HGNC:12306,528084
HGNC:25980,528084
HGNC:28403,391408
HGNC:23141,477684
HGNC:25481,217371;254864;90641
HGNC:17341,369861
HGNC:7146,714079
HGNC:17992,178469
HGNC:17995,30924
HGNC:17994,140957;90020
HGNC:18083,1216;263482;2635;431255;85169;86820;93304;93314;99937
HGNC:12347,90635
HGNC:12362,210159;269008;538;805
HGNC:12363,210159;269001;269008;538;805;88924
HGNC:16791,2524
HGNC:28422,2524
HGNC:15506,2524
HGNC:27561,166063;2524
HGNC:12367,168566
HGNC:12372,90674
HGNC:21641,891
HGNC:16831,101150
HGNC:12382,168593
HGNC:23700,244
HGNC:26006,1460
HGNC:25660,474;93591
HGNC:19274,88616
HGNC:19750,436252
HGNC:20087,110;791
HGNC:26262,391307
HGNC:19963,1872
HGNC:12405,597939;85447;85451
HGNC:20766,171680;45358;467166;994
HGNC:20778,2505
HGNC:16257,140957
HGNC:30829,1766;300573;45358;467166
HGNC:20772,300570;45358;467166
HGNC:20774,139441;98805
HGNC:20771,65
HGNC:12417,261183
HGNC:18127,2518
HGNC:12423,65;791
HGNC:12425,726824
HGNC:30242,88616
HGNC:12428,35093;35099;794
HGNC:1160,1186;254892;363534;642945;642976;70595
HGNC:20652,564
HGNC:30551,1200
HGNC:3148,298
HGNC:12442,352734;352737;79431;79434;895
HGNC:30661,1114
HGNC:23230,442835
HGNC:12472,163956
HGNC:12496,238446;411511;411515;98794;98795
HGNC:13478,2707
HGNC:12499,88616
HGNC:12509,300605;803
HGNC:16808,2315
HGNC:20344,528084
HGNC:12511,500180
HGNC:12513,2828;352654
HGNC:20597,139441
HGNC:25640,2114;442835
HGNC:12559,88950
HGNC:12563,30
HGNC:23150,716903;803
HGNC:23147,540
HGNC:26582,700333
HGNC:16297,65287
HGNC:9962,528084
HGNC:20439,776;777
HGNC:26444,210128
HGNC:12591,443062;95159
HGNC:12592,79277
HGNC:12597,231169;90636
HGNC:12601,231178;791
HGNC:12616,481665
HGNC:13486,777
HGNC:12630,500055;643538
HGNC:12632,480880;777
HGNC:12649,209335;803
HGNC:21642,420728
HGNC:2464,898
HGNC:12666,100070;275864;275872;329475;329478;435387;52430;803
HGNC:12687,238557;276621;29072;892
HGNC:20347,2697
HGNC:12698,1766
HGNC:28178,468684
HGNC:14583,466934
HGNC:1908,2388
HGNC:2183,193
HGNC:18179,505248
HGNC:12712,2697
HGNC:13487,411602
HGNC:24641,7
HGNC:12713,95434
HGNC:13488,603448
HGNC:25608,247198
HGNC:12718,2254;423894
HGNC:12726,166078;166084;166087;166090;166093;166096
HGNC:17327,284169;466950
HGNC:12729,2512;528084
HGNC:12730,238455;572798
HGNC:12731,852;86788;906
HGNC:12732,528084
HGNC:29174,88616
HGNC:20751,528084
HGNC:28027,110;1338
HGNC:13831,432;478;95496
HGNC:18340,1515;3156;474;93592
HGNC:21208,513456
HGNC:29250,1515;498497;93271
HGNC:31406,684305
HGNC:12756,2065
HGNC:28912,329284;697160
HGNC:25072,724148
HGNC:24502,2512
HGNC:26790,100033;402041
HGNC:25928,2065;83472
HGNC:26600,1766;269505;269510
HGNC:12762,3463;411590;90635;98991
HGNC:16361,231178;90636
HGNC:12736,714493
HGNC:32225,724143
HGNC:14540,88940;970
HGNC:12774,216812;216820;85193
HGNC:13829,248;2721;50944;99798
HGNC:12784,3107
HGNC:12791,902
HGNC:12796,220;242;251510;3097;347;654;656;83469;893
HGNC:12799,251510;284282;708171;99977
HGNC:592,538934
HGNC:12814,910
HGNC:12816,910
HGNC:28052,93589
HGNC:12825,261349;528084;98838
HGNC:12831,436182
HGNC:15516,1425;370930
HGNC:12840,100045;727861
HGNC:24249,2598
HGNC:30511,684240
HGNC:24877,306558
HGNC:12851,213711;217385;261257;457246;531
HGNC:12852,442835
HGNC:12856,506358;97279
HGNC:12858,911
HGNC:13030,36367
HGNC:13503,3042
HGNC:21143,2268
HGNC:18078,694956
HGNC:24931,3454
HGNC:18475,776
HGNC:14881,261537;261552;626
HGNC:30939,91411
HGNC:20761,100996
HGNC:12872,217;35099;672985
HGNC:12873,220386;280195;280200;93924;93925;93926
HGNC:12874,216718
HGNC:16493,528084
HGNC:12877,1662;740;90154
HGNC:12989,528084
HGNC:19412,244
HGNC:16966,687424;694308
HGNC:12927,528084
HGNC:12933,708178
HGNC:18410,528084
HGNC:15807,329228
HGNC:15992,641368
HGNC:21684,502430
HGNC:29415,528084
HGNC:24750,528084
HGNC:13128,777
HGNC:12309,2836
HGNC:18126,1501
HGNC:29316,1827
HGNC:47,241;90044;98938;98942;98943;98944;98945;98946;98947
HGNC:48,2802
HGNC:124,1855
HGNC:395,100924
HGNC:414,57
HGNC:20266,730
HGNC:19988,221008
HGNC:15492,1416;1522
HGNC:25240,806
HGNC:568,1000;54;664511
HGNC:637,2478
HGNC:29216,974
HGNC:678,656
HGNC:17090,791
HGNC:16876,3157
HGNC:24526,36386
HGNC:797,728662
HGNC:838,254913
HGNC:30889,254913
HGNC:15685,899
HGNC:932,238475
HGNC:14078,714472
HGNC:941,154
HGNC:25657,528084
HGNC:19351,730
HGNC:17208,363454
HGNC:20914,231531
HGNC:1062,276405
HGNC:26019,280586
HGNC:1395,642671;64280
HGNC:1397,397755;423;681;79102
HGNC:26002,1606
HGNC:1516,926
HGNC:28033,467176
HGNC:14153,319160
HGNC:28434,140952
HGNC:1632,90635
HGNC:1653,2584;3162
HGNC:16892,1308
HGNC:14628,2268
HGNC:1848,552
HGNC:25815,808
HGNC:1301,244
HGNC:29368,244
HGNC:1037,544472
HGNC:1974,465824;697403
HGNC:24229,435651
HGNC:1987,101063;3303;99103;99105
HGNC:2186,2021;440354;560;90635;90654
HGNC:26182,99810
HGNC:28216,254905
HGNC:20213,254905
HGNC:2267,254905
HGNC:2279,254905
HGNC:2291,2556
HGNC:30185,88616
HGNC:24290,1425
HGNC:2481,263534;289586
HGNC:20581,293925
HGNC:25536,442835
HGNC:2673,642945
HGNC:26383,244
HGNC:2711,139589;178509;803
HGNC:15518,586
HGNC:2900,199306
HGNC:2939,352470;715635;808
HGNC:2941,137893;399805
HGNC:30718,244
HGNC:2993,572768;572773
HGNC:3007,263494
HGNC:3014,178469
HGNC:29043,101003;93100
HGNC:3178,388;661;897
HGNC:3180,388;895;897
HGNC:5959,1764
HGNC:3341,432;478;485275
HGNC:3372,171703
HGNC:3378,178469
HGNC:3420,90636
HGNC:21296,90636
HGNC:21056,75857;98892
HGNC:3488,536
HGNC:17097,494439
HGNC:3573,306550;99806
HGNC:24200,221043
HGNC:3602,280598;90348;90349
HGNC:28844,139525
HGNC:3686,220386;280195;280200;432;478;93924;93925;93926
HGNC:3749,2308;248340;319;370334;370348;851
HGNC:5022,95494
HGNC:25396,2052;93100;98949
HGNC:25491,466688
HGNC:3976,247790
HGNC:4026,34528
HGNC:4036,566192
HGNC:24846,244
HGNC:28980,505227
HGNC:29450,329469;93592
HGNC:4326,3197
HGNC:17493,2554
HGNC:4387,137888
HGNC:20731,352670
HGNC:30677,2570
HGNC:33862,90636
HGNC:25799,697160
HGNC:4808,154
HGNC:18437,86884
HGNC:26087,124
HGNC:4861,2268
HGNC:4893,90636
HGNC:5006,653725
HGNC:5033,52430
HGNC:17513,90635
HGNC:5181,217467
HGNC:5244,260305;496751
HGNC:5320,67041
HGNC:26558,2189;475
HGNC:17087,695191
HGNC:5385,791
HGNC:29669,1515;791
HGNC:15901,1515
HGNC:17367,508501
HGNC:5870,33110
HGNC:13177,697389;699599
HGNC:13178,67038;699590;699593
HGNC:14283,168629
HGNC:5962,117;238569;536
HGNC:6009,85408;85410
HGNC:6050,88616
HGNC:6143,2020;34520
HGNC:6158,1114;158684;251393;79402;79403
HGNC:14203,98934
HGNC:6264,334
HGNC:25947,508529
HGNC:16905,171430;171433;171436;171439
HGNC:6518,1426;448267;779
HGNC:31708,803;98897
HGNC:25430,244
HGNC:4740,1275
HGNC:6817,280270
HGNC:6834,727719
HGNC:6853,447731
HGNC:6872,2382
HGNC:30550,86814
HGNC:6919,661526
HGNC:6947,75391
HGNC:19691,508093;98676
HGNC:29673,91387
HGNC:20619,101046
HGNC:7104,478049
HGNC:23564,391646
HGNC:31648,90635
HGNC:10379,319509
HGNC:7415,254913;397750;480
HGNC:7456,104;255210;2609
HGNC:7413,85182
HGNC:23386,528084
HGNC:23212,397744;90635
HGNC:26404,431361
HGNC:15625,391677;464724
HGNC:4862,619953
HGNC:20371,2609
HGNC:17194,146
HGNC:7690,2609
HGNC:7693,2609
HGNC:33551,2609
HGNC:7696,2609
HGNC:7704,2609
HGNC:7710,2609
HGNC:24539,442835
HGNC:7762,552
HGNC:14377,1775
HGNC:7853,244
HGNC:26513,436182;808
HGNC:17820,35120
HGNC:29914,2065;243;656
HGNC:18016,2065;656
HGNC:18017,656
HGNC:8734,656;808
HGNC:8490,2554
HGNC:15761,90635
HGNC:15459,90635
HGNC:15894,216866;216873
HGNC:8621,99756
HGNC:8729,438134
HGNC:8863,708651
HGNC:3182,2512
HGNC:26270,1154;2461;376;707937
HGNC:28213,247262
HGNC:9035,468635;477787
HGNC:9052,220436
HGNC:29185,93925
HGNC:29017,210110
HGNC:29131,54260
HGNC:9083,300284
HGNC:9090,90635
HGNC:9117,476394
HGNC:9180,254892
HGNC:20454,861
HGNC:9210,226307;231679;95494
HGNC:25415,268162
HGNC:13993,324290
HGNC:9369,718037
HGNC:9407,276145;708019
HGNC:9449,157941;280397;282166;356;397606;454745;466
HGNC:17349,791
HGNC:9545,324977
HGNC:9608,296;33067;412206;50945;79106
HGNC:9607,93387
HGNC:9817,145;238722;84
HGNC:18662,35612;98938
HGNC:21863,157954
HGNC:5724,974
HGNC:9954,261349;697394
HGNC:10004,75374
HGNC:686,324294
HGNC:17686,199306
HGNC:16031,329173
HGNC:19380,512260;85199
HGNC:17985,402075
HGNC:10351,154
HGNC:10519,98
HGNC:18276,697417
HGNC:10719,562538
HGNC:10727,138
HGNC:10736,281
HGNC:7323,2901
HGNC:8950,90636
HGNC:10798,2032
HGNC:10947,1980
HGNC:10989,91130
HGNC:26054,260305
HGNC:10998,88621
HGNC:11006,2088
HGNC:11023,370943
HGNC:4927,693627
HGNC:11027,3202;398088;822;93608;93610;98868
HGNC:16438,1490;293603;98974
HGNC:11029,51083
HGNC:30225,411712
HGNC:11040,95716
HGNC:11071,448251
HGNC:17123,777
HGNC:32689,466806
HGNC:6769,284984;60030;91387
HGNC:11107,169142
HGNC:11164,177901;177904;177907;177910;411515;98754
HGNC:11199,3157;393;67045;79495;90695
HGNC:11280,275864;275872;603;803
HGNC:11283,480851
HGNC:19744,251615
HGNC:11301,675767
HGNC:17209,244
HGNC:26200,2032;313838
HGNC:16001,35706
HGNC:26703,90636
HGNC:11510,716903;716908
HGNC:11546,2512
HGNC:11566,34592
HGNC:11572,33364
HGNC:24715,656
HGNC:11608,728656
HGNC:18884,94124
HGNC:25941,100019;100020;3318;664729;75564;824;86845;98826;98849;98850
HGNC:11740,1195
HGNC:11766,1328;565788;586
HGNC:11799,566243
HGNC:24552,1369
HGNC:11834,488618
HGNC:15631,536
HGNC:26944,2318
HGNC:30765,88616
HGNC:19661,436242
HGNC:11969,86814
HGNC:12013,140957;178342
HGNC:12029,397959
HGNC:12033,1930
HGNC:12307,1052;654
HGNC:26022,478042
HGNC:30700,217346;726799
HGNC:11854,777
HGNC:16691,2518
HGNC:12420,254925
HGNC:20670,1231;1807;920
HGNC:13481,1930
HGNC:12572,101092
HGNC:21237,1460
HGNC:12586,1460
HGNC:12587,1460
HGNC:23663,98434
HGNC:23595,95434
HGNC:24928,319199
HGNC:28984,100989;7
HGNC:25522,1775
HGNC:12811,59306
HGNC:12827,1980
HGNC:16262,1473;157791
HGNC:25489,86814
HGNC:12855,178469
HGNC:12930,520;99861
HGNC:20509,88616
HGNC:18791,99886
HGNC:16762,2318;93591
HGNC:25662,79501
HGNC:29,31150;425
HGNC:14637,313;457;79394
HGNC:34,1872;791;827
HGNC:35,2026
HGNC:42,69665;79304;99961
HGNC:51,90635
HGNC:53,234
HGNC:60,130;1517;154;334;726782;728619
HGNC:67,98897
HGNC:76,521;585909;643503;99861
HGNC:14376,100031
HGNC:145,104077;2241;2604
HGNC:28494,276234
HGNC:166,656
HGNC:169,717830
HGNC:188,178307
HGNC:17109,3449;363992
HGNC:218,1901
HGNC:219,2136
HGNC:13202,93592
HGNC:14632,521445
HGNC:14631,1901;2623
HGNC:19706,1885
HGNC:232,90636
HGNC:21285,2197
HGNC:237,2680
HGNC:3337,493342
HGNC:4516,48
HGNC:17416,231178;36387
HGNC:263,363549
HGNC:282,86814
HGNC:20093,482601
HGNC:303,536532
HGNC:7135,589595
HGNC:317,168612;168615
HGNC:26504,98974
HGNC:24684,90308
HGNC:328,714484
HGNC:333,97369
HGNC:336,97369
HGNC:338,777
HGNC:348,791
HGNC:349,2850
HGNC:358,2965;314777;314786;314790;963;99725
HGNC:359,1872;65
HGNC:361,86817
HGNC:20091,276234
HGNC:33814,276234;719880
HGNC:373,137893
HGNC:374,276234
HGNC:379,130
HGNC:385,443087
HGNC:387,443087
HGNC:409,35612;98938
HGNC:7179,289307
HGNC:430,281122;313;79394
HGNC:13743,281122;313;79394
HGNC:437,597887
HGNC:452,100031
HGNC:461,100033
HGNC:464,2856
HGNC:465,2856
HGNC:467,688581;86818
HGNC:14604,35858
HGNC:468,45
HGNC:470,45
HGNC:33188,100032
HGNC:483,803
HGNC:484,599418
HGNC:485,363999
HGNC:23140,231160
HGNC:20763,656
HGNC:29101,2512
HGNC:15819,154
HGNC:25681,85408;85410
HGNC:29422,101063
HGNC:25527,714477
HGNC:14082,656
HGNC:21625,2573
HGNC:14004,420485
HGNC:18971,163927;163931;247353
HGNC:15718,55654
HGNC:600,425;93560
HGNC:601,238269
HGNC:17288,530849
HGNC:609,309020
HGNC:610,181428
HGNC:613,329481;412
HGNC:24035,552
HGNC:626,976
HGNC:15984,1168
HGNC:634,223
HGNC:638,2337
HGNC:25361,656
HGNC:681,696942
HGNC:14103,140481
HGNC:25968,199306
HGNC:685,777
HGNC:24046,67038
HGNC:694,475;791
HGNC:24048,1556
HGNC:21099,137893
HGNC:25781,189427
HGNC:24102,231183
HGNC:32521,401815
HGNC:25239,662216
HGNC:728,567
HGNC:24268,486811
HGNC:738,99803
HGNC:757,412022
HGNC:26321,313
HGNC:13825,163699;319308
HGNC:24007,656279
HGNC:32151,656279
HGNC:779,94122
HGNC:783,97338
HGNC:13907,289499;91495
HGNC:13542,411515
HGNC:811,53347
HGNC:812,218;79151
HGNC:13211,2841
HGNC:819,464756
HGNC:837,254913
HGNC:866,402041
HGNC:857,357074
HGNC:3706,69665;79306;99960
HGNC:18802,254913
HGNC:33499,808
HGNC:10548,98755
HGNC:10549,98761
HGNC:7106,276238;276241;276244
HGNC:10560,94147
HGNC:32925,98760
HGNC:10561,98760
HGNC:14188,656
HGNC:894,30925
HGNC:897,223;93606
HGNC:914,314652;34592
HGNC:923,284139
HGNC:17397,280576
HGNC:18233,536
HGNC:952,145
HGNC:961,904
HGNC:983,132
HGNC:990,480541;545;98839
HGNC:1001,480541;545;98838;98839
HGNC:13815,199285
HGNC:1014,261330;521;585909;99861
HGNC:1033,661;893
HGNC:13652,90636
HGNC:24160,217012
HGNC:1040,98991
HGNC:1041,441452;98984;98985
HGNC:35126,157801;1986;3329
HGNC:591,52417
HGNC:1057,536;552
HGNC:1067,216812;314029
HGNC:1068,243;398987
HGNC:1069,261295;93396
HGNC:1073,465508
HGNC:24154,66637
HGNC:1076,157794;329971;440437;79076
HGNC:1077,2098;2639;93384;93388;93396
HGNC:23505,1114
HGNC:1081,243
HGNC:30988,93110
HGNC:1093,247378;714
HGNC:1097,1340;146;251615;500;54595;58017;626;648;687730;687733;687738;687741;840;96253
HGNC:24185,280679
HGNC:20473,145;84
HGNC:12760,244
HGNC:1133,47;632
HGNC:1142,797
HGNC:1144,2440
HGNC:1151,1052
HGNC:16405,904
HGNC:26973,154
HGNC:19849,399805
HGNC:1245,169147
HGNC:1246,169147;300345;75392
HGNC:1247,169147;75392
HGNC:1248,169147
HGNC:1323,117;169147;300345;536
HGNC:1324,169147;536
HGNC:1331,169150
HGNC:1339,169150
HGNC:1346,169150
HGNC:1352,169150
HGNC:1353,169150
HGNC:1354,169150
HGNC:1358,169150
HGNC:1371,542657
HGNC:1375,791
HGNC:1386,364055;65;714070;98784
HGNC:1390,130;528084;595098;595105;595109;727156
HGNC:1399,130;442835;51083
HGNC:1402,130
HGNC:1404,211067;307
HGNC:1406,178469
HGNC:16709,363999
HGNC:1455,131;3318;824
HGNC:26276,163693;238523;369881
HGNC:20039,154
HGNC:1476,488594
HGNC:16446,2897
HGNC:17057,714410
HGNC:16391,457088
HGNC:1500,3261
HGNC:1512,2593;88635
HGNC:1513,730631
HGNC:1514,417;428;676;93372
HGNC:1515,444138
HGNC:25062,399805
HGNC:17116,276234
HGNC:18810,94064
HGNC:14438,171709
HGNC:1537,329469
HGNC:4268,332
HGNC:1552,242
HGNC:26821,478
HGNC:25079,399805
HGNC:18111,90635
HGNC:18782,146
HGNC:25367,2616
HGNC:24855,38
HGNC:2500,220393;220402
HGNC:1582,29073;52416;67038;892
HGNC:1591,803
HGNC:1602,117
HGNC:1607,220393;220402
HGNC:1618,139578
HGNC:21685,853
HGNC:1630,300333
HGNC:1678,3452
HGNC:2665,566175
HGNC:1689,169464
HGNC:1701,696881
HGNC:1706,169085
HGNC:1723,488191
HGNC:1754,178469
HGNC:26929,98869
HGNC:1788,618;652;715721
HGNC:1802,263553;90368
HGNC:1815,586
HGNC:1818,586
HGNC:1836,169142;566067
HGNC:1856,2512;808
HGNC:32933,90635
HGNC:29264,65684
HGNC:28209,110;397615
HGNC:23752,363992;79394
HGNC:1869,181428
HGNC:29523,791
HGNC:28506,276234
HGNC:26684,276234
HGNC:25631,276234
HGNC:26708,137893
HGNC:16053,101063
HGNC:26530,101063
HGNC:15872,137893
HGNC:25325,276234
HGNC:26107,276234
HGNC:30726,276234
HGNC:18292,216718;216729;244283;99042
HGNC:2771,169467
HGNC:4888,329931;93571
HGNC:4890,329931
HGNC:16980,329931
HGNC:24668,329931;93571
HGNC:8864,2966
HGNC:19057,2108
HGNC:1925,488191
HGNC:16627,145;440437;524;668
HGNC:16171,441447;98993
HGNC:29861,91489
HGNC:1952,2970
